Date,Open,High,Low,Close,Volume,Adj Close
2010-04-29,294.00,298.50,292.10,296.35,5241800,292.60
2010-04-28,297.95,299.60,292.00,293.80,6046800,290.08
2010-04-27,298.00,301.50,296.40,298.30,3089700,294.52
2010-04-26,300.10,303.90,296.00,297.40,4296200,293.63
2010-04-23,303.40,304.90,297.25,298.20,14354400,294.42
2010-04-22,305.00,305.00,301.50,303.10,3793300,299.26
2010-04-21,306.00,308.20,303.50,305.70,5064500,301.83
2010-04-20,309.00,309.00,302.50,304.50,3389500,300.64
2010-04-19,343.70,343.70,298.25,305.90,4336900,302.02
2010-04-16,303.50,306.65,301.70,304.80,3743700,300.94
2010-04-15,308.00,310.95,302.85,304.20,4444700,300.35
2010-04-14,306.50,306.50,306.50,306.50,000,302.62
2010-04-13,307.00,312.00,306.15,306.70,3055700,302.81
2010-04-12,305.50,311.90,305.50,308.20,5310000,304.30
2010-04-09,312.00,316.50,307.00,307.90,5843900,304.00
2010-04-08,319.00,321.50,310.00,312.90,6198000,308.94
2010-04-07,317.00,325.80,313.70,320.40,5200600,316.34
2010-04-06,317.50,318.80,311.80,316.45,3721800,312.44
2010-04-05,307.00,318.15,302.50,316.05,9680800,312.05
2010-04-02,302.10,302.10,302.10,302.10,000,298.27
2010-04-01,312.60,316.50,300.55,302.00,12995500,298.17
2010-03-31,308.70,319.70,307.00,312.55,6789100,308.59
2010-03-30,311.50,316.00,309.75,310.85,3334800,306.91
2010-03-29,311.00,314.90,310.20,312.20,2796500,308.24
2010-03-26,314.85,315.90,305.00,310.15,7188300,306.22
2010-03-25,310.00,316.00,303.00,314.40,10257600,310.42
2010-03-24,307.35,307.35,307.35,307.35,000,303.46
2010-03-23,317.20,321.00,305.55,307.65,5619100,303.75
2010-03-22,307.50,319.80,307.00,316.35,6679800,312.34
2010-03-19,300.00,312.85,300.00,311.90,7665700,307.95
2010-03-18,299.95,303.50,297.10,300.10,4489600,296.30
2010-03-17,296.00,301.50,295.65,298.05,3330900,294.27
2010-03-16,298.50,299.00,292.55,294.80,2742200,291.07
2010-03-15,290.00,301.30,290.00,299.50,3134300,295.71
2010-03-12,293.00,300.35,293.00,299.10,4044700,295.31
2010-03-11,288.90,295.55,288.35,293.95,4030000,290.23
2010-03-10,292.00,294.50,284.00,288.00,5385100,284.35
2010-03-09,292.00,294.15,287.05,291.30,3785600,287.61
2010-03-08,298.15,302.80,291.00,292.70,6256700,288.99
2010-03-05,294.00,303.75,293.00,298.45,8167800,294.67
2010-03-04,290.00,294.90,290.00,293.60,3301700,289.88
2010-03-03,293.00,294.90,290.30,291.95,5097800,288.25
2010-03-02,280.00,292.80,280.00,290.20,6263800,286.52
2010-03-01,279.40,279.40,279.40,279.40,000,275.86
2010-02-26,278.00,282.00,275.80,279.35,6424400,275.81
2010-02-25,277.00,280.00,275.50,276.25,6428200,272.75
2010-02-24,280.00,280.00,275.00,275.95,5201600,272.45
2010-02-23,275.00,281.20,275.00,280.10,3739300,276.55
2010-02-22,281.00,283.00,276.00,276.90,5662900,273.39
2010-02-19,280.55,283.90,274.30,278.80,8798700,275.27
2010-02-18,279.00,284.40,276.00,281.90,7016400,278.33
2010-02-17,273.40,281.75,273.40,279.15,16132300,275.61
2010-02-16,286.00,289.50,269.35,271.60,45045100,268.16
2010-02-15,317.00,317.00,284.40,285.60,18972500,281.98
2010-02-12,314.05,314.05,314.05,314.05,000,310.07
2010-02-11,315.50,317.90,310.75,314.50,3372700,310.52
2010-02-10,315.00,318.40,308.20,315.30,5417700,311.31
2010-02-09,310.00,316.50,307.00,313.15,6126300,309.18
2010-02-08,302.10,310.50,299.40,308.35,4808500,304.44
2010-02-05,302.00,304.45,294.40,300.05,3915700,296.25
2010-02-04,319.50,319.50,319.50,319.50,000,315.45
2010-02-03,319.50,319.50,319.50,319.50,000,315.45
2010-02-02,319.50,319.50,319.50,319.50,000,315.45
2010-02-01,319.50,319.50,319.50,319.50,000,315.45
2010-01-29,319.50,319.50,319.50,319.50,000,315.45
2010-01-28,319.50,319.50,319.50,319.50,000,315.45
2010-01-27,319.50,319.50,319.50,319.50,000,315.45
2010-01-26,319.50,319.50,319.50,319.50,000,315.45
2010-01-25,319.50,319.50,319.50,319.50,000,315.45
2010-01-22,319.50,319.50,319.50,319.50,000,315.45
2010-01-21,319.50,319.50,319.50,319.50,000,315.45
2010-01-20,319.50,319.50,319.50,319.50,000,315.45
2010-01-19,321.00,325.80,318.10,319.50,3884800,315.45
2010-01-18,317.00,322.70,316.15,320.75,3918900,316.69
2010-01-15,318.00,322.50,316.00,317.60,4407400,313.58
2010-01-14,319.20,322.60,317.20,317.95,3920000,313.92
2010-01-13,321.50,321.95,315.25,317.90,4299700,313.87
2010-01-12,330.10,333.90,320.40,322.50,6507700,318.41
2010-01-11,331.00,331.00,325.50,330.00,3143200,325.82
2010-01-08,329.75,331.45,324.65,325.45,2655700,321.33
2010-01-07,328.35,334.00,328.00,329.00,3868900,324.83
2010-01-06,332.95,335.15,326.10,326.90,4409900,322.76
2010-01-05,328.25,332.00,325.50,330.65,4302000,326.46
2010-01-04,329.85,332.10,323.85,325.25,2952300,321.13
2010-01-01,330.90,330.90,330.90,330.90,000,326.71
2009-12-31,327.65,331.20,326.60,330.90,3907000,326.71
2009-12-30,328.25,329.90,324.10,325.70,2534300,321.57
2009-12-29,327.00,329.00,323.00,326.65,3043700,322.51
2009-12-28,321.50,321.50,321.50,321.50,000,317.43
2009-12-25,321.50,321.50,321.50,321.50,000,317.43
2009-12-24,327.80,331.50,319.30,321.50,4424600,317.43
2009-12-23,320.55,327.00,317.60,326.00,5016600,321.87
2009-12-22,312.00,322.80,310.00,321.50,7562200,317.43
2009-12-21,318.00,319.85,309.05,309.05,5144400,305.13
2009-12-18,322.00,323.80,315.75,317.50,3910900,313.48
2009-12-17,300.00,329.10,300.00,324.00,6311500,319.90
2009-12-16,316.60,327.50,316.60,327.15,6418600,323.01
2009-12-15,320.00,323.50,314.40,317.00,6803200,312.98
2009-12-14,336.00,336.70,318.50,319.35,7517900,315.30
2009-12-11,346.00,348.80,329.40,330.90,13061300,326.71
2009-12-10,332.10,344.90,329.15,342.65,20865700,338.31
2009-12-09,325.10,336.80,325.10,327.95,13673400,323.80
2009-12-08,316.00,332.35,315.00,331.30,11679300,327.10
2009-12-07,309.00,321.00,309.00,316.00,11967800,312.00
2009-12-04,305.00,313.40,302.60,311.40,6291400,307.46
2009-12-03,308.00,311.00,305.00,306.40,6399700,302.52
2009-12-02,306.10,311.50,302.70,304.55,8582600,300.69
2009-12-01,304.90,306.90,300.60,304.00,8609000,300.15
2009-11-30,285.00,302.50,284.90,299.95,11785300,296.15
2009-11-27,278.00,284.45,274.00,283.70,5785300,280.11
2009-11-26,281.50,287.65,278.20,279.50,10954800,275.96
2009-11-25,283.20,285.80,277.30,282.00,6555400,278.43
2009-11-24,278.00,283.50,274.50,282.30,9390200,278.72
2009-11-23,289.00,290.00,274.45,274.60,18701900,271.12
2009-11-20,293.40,293.40,283.05,289.00,11040300,285.34
2009-11-19,296.80,296.85,291.30,292.95,5742400,289.24
2009-11-18,296.00,301.00,294.35,295.90,7762600,292.15
2009-11-17,304.90,306.30,294.60,296.45,8063100,292.69
2009-11-16,304.90,307.85,301.30,302.60,7797600,298.77
2009-11-13,299.90,306.80,297.25,301.80,6851500,297.98
2009-11-12,297.00,309.50,295.75,298.30,10478100,294.52
2009-11-11,295.35,301.00,288.20,299.90,12868600,296.10
2009-11-10,310.00,312.45,291.00,294.00,11431500,290.28
2009-11-09,323.95,324.60,305.10,307.70,9098200,303.80
2009-11-06,315.10,325.60,315.10,321.00,7559600,316.93
2009-11-05,306.50,321.30,303.55,321.30,11461000,317.23
2009-11-04,309.00,311.35,295.00,306.00,11302200,302.12
2009-11-03,292.00,308.90,280.00,298.40,27471600,294.62
2009-11-02,292.50,292.50,292.50,292.50,000,288.79
2009-10-30,313.00,321.75,290.10,292.50,33104500,288.79
2009-10-29,312.00,317.95,307.50,312.00,14319500,308.05
2009-10-28,305.90,322.40,305.00,317.50,13101500,313.48
2009-10-27,330.00,331.00,302.80,308.05,14229400,304.15
2009-10-26,332.00,335.65,323.25,329.10,8680100,324.93
2009-10-23,341.00,342.70,329.35,331.45,8543800,327.25
2009-10-22,333.00,340.60,331.60,337.50,11729200,333.22
2009-10-21,325.65,339.90,325.10,332.60,16648900,328.39
2009-10-20,335.90,338.00,326.10,328.00,10640500,323.84
2009-10-19,326.15,326.15,326.15,326.15,000,322.02
2009-10-16,325.95,330.90,322.60,326.15,17436300,322.02
2009-10-15,345.00,345.00,323.55,324.20,22490700,320.09
2009-10-14,351.50,357.00,333.75,340.25,27238600,335.94
2009-10-13,351.60,351.60,351.60,351.60,000,347.15
2009-10-12,345.00,353.00,344.45,351.60,14198000,347.15
2009-10-09,339.00,352.00,334.55,343.00,28061500,338.65
2009-10-08,360.05,364.00,330.10,335.50,41637700,331.25
2009-10-07,352.00,367.35,350.05,358.25,38085600,353.71
2009-10-06,400.25,400.25,349.30,357.20,69639800,352.67
2009-10-05,429.70,439.00,394.70,399.80,39670700,394.74
2009-10-02,435.00,435.00,435.00,435.00,000,429.49
2009-10-01,426.00,459.00,426.00,435.00,33938300,429.49
2009-09-30,419.50,423.75,416.05,418.00,5398700,412.70
2009-09-29,418.00,428.00,416.55,417.55,8253300,412.26
2009-09-28,414.40,414.40,414.40,414.40,000,409.15
2009-09-25,415.00,419.85,410.35,414.40,8495500,409.15
2009-09-24,429.50,485.00,408.15,417.00,11088300,411.72
2009-09-23,430.00,430.00,409.55,414.40,8653300,409.15
2009-09-22,447.00,448.45,426.30,427.70,6864500,422.28
2009-09-21,442.00,442.00,442.00,442.00,000,436.40
2009-09-18,430.00,449.10,425.05,442.00,10047600,436.40
2009-09-17,422.00,438.80,422.00,430.00,6026900,424.55
2009-09-16,422.00,425.50,417.90,421.90,5117200,416.56
2009-09-15,418.00,422.90,413.00,415.60,6349800,410.33
2009-09-14,414.00,420.00,412.65,418.45,5040700,413.15
2009-09-11,424.00,426.00,411.15,421.80,7277300,416.46
2009-09-10,415.00,424.00,412.60,417.45,7668300,412.16
2009-09-09,425.00,425.00,407.45,409.90,6399300,404.71
2009-09-08,423.10,427.70,418.10,425.65,9652500,420.26
2009-09-07,409.95,426.50,405.00,422.10,10603000,416.75
2009-09-04,406.40,408.90,399.05,404.00,10425800,398.88
2009-09-03,415.85,418.75,403.15,405.10,5064000,399.97
2009-09-02,419.00,424.95,410.00,413.65,3655700,408.41
2009-09-01,418.65,433.45,410.50,422.50,2666600,417.15
2009-08-31,428.05,436.90,419.00,424.45,3954100,419.07
2009-08-28,418.00,439.25,412.60,432.95,10555200,427.47
2009-08-27,397.00,421.95,397.00,416.10,5697500,410.83
2009-08-26,410.00,412.70,403.10,405.50,3706500,400.36
2009-08-25,410.10,414.90,403.30,408.15,6453800,402.98
2009-08-24,413.80,418.65,412.00,413.00,4884400,407.77
2009-08-21,400.00,400.00,400.00,400.00,000,394.93
2009-08-20,400.00,400.00,400.00,400.00,000,394.93
2009-08-19,400.00,400.00,400.00,400.00,000,394.93
2009-08-18,400.00,400.00,400.00,400.00,000,394.93
2009-08-17,404.80,406.00,395.00,400.00,4422200,394.93
2009-08-14,410.90,413.70,404.30,405.00,3475900,399.87
2009-08-13,406.00,415.00,402.00,409.95,7061400,404.76
2009-08-12,378.70,409.40,372.10,404.25,10171800,399.13
2009-08-11,375.00,388.30,370.15,381.40,11346000,376.57
2009-08-10,391.05,398.80,365.05,373.00,15902000,368.27
2009-08-07,395.70,409.00,367.55,386.50,10725300,381.60
2009-08-06,400.00,401.00,394.00,400.00,8973000,394.93
2009-08-05,403.90,405.90,392.40,400.80,8946600,395.72
2009-08-04,418.00,418.80,398.00,400.20,10968700,395.13
2009-08-03,418.00,418.00,406.50,413.00,4896200,407.77
2009-07-31,428.35,431.00,404.00,411.00,6664700,405.79
2009-07-30,424.60,428.80,414.10,425.00,5922100,419.62
2009-07-29,429.80,434.00,415.20,422.80,5611900,417.44
2009-07-28,426.25,436.20,414.60,426.90,9182700,421.49
2009-07-27,416.10,428.40,416.10,422.60,5618700,417.25
2009-07-24,419.70,425.90,400.15,416.95,9645700,411.67
2009-07-23,435.00,435.00,397.70,406.62,15381900,199.75
2009-07-22,412.55,419.85,399.95,414.85,11560400,203.79
2009-07-21,424.00,432.25,414.33,416.50,6596600,204.60
2009-07-20,420.50,426.50,415.05,422.50,4931500,207.55
2009-07-17,394.05,418.00,394.05,415.98,8683700,204.34
2009-07-16,368.38,400.00,368.38,391.50,5635500,192.32
2009-07-15,392.00,397.00,387.50,392.50,4159600,192.81
2009-07-14,390.10,392.00,381.60,387.00,4694100,190.11
2009-07-13,387.50,390.95,380.60,385.10,3765300,189.18
2009-07-10,398.00,398.00,383.00,392.52,3943300,192.82
2009-07-09,400.05,403.98,393.50,397.00,3238900,195.02
2009-07-08,403.20,404.92,392.60,395.00,3543000,194.04
2009-07-07,392.55,411.80,391.77,406.55,5916500,199.71
2009-07-06,412.00,413.50,385.77,391.50,5669300,192.32
2009-07-03,403.50,411.42,398.45,409.00,2666000,200.92
2009-07-02,413.70,414.67,397.65,402.67,5928200,197.81
2009-07-01,401.58,414.90,400.02,410.50,5744900,201.65
2009-06-30,405.00,406.50,397.05,403.50,5062100,198.21
2009-06-29,409.23,409.23,400.08,402.60,2508600,197.77
2009-06-26,400.50,407.70,397.50,404.15,5396200,198.53
2009-06-25,400.52,406.50,393.65,396.58,9344800,194.81
2009-06-24,399.90,401.70,393.20,398.70,5308900,195.86
2009-06-23,393.85,397.35,375.50,392.40,5992300,192.76
2009-06-22,408.90,408.90,392.55,396.58,5330500,194.81
2009-06-19,403.50,408.45,395.65,401.83,5976200,197.39
2009-06-18,403.30,407.20,396.50,405.00,5122400,198.95
2009-06-17,402.40,412.65,397.00,401.10,7235300,197.04
2009-06-16,403.05,413.95,393.35,402.98,9590000,197.96
2009-06-15,410.50,414.00,405.05,408.85,4880700,200.84
2009-06-12,429.95,431.80,410.05,414.95,8447500,203.84
2009-06-11,417.30,432.95,417.30,426.10,12711400,209.32
2009-06-10,406.25,424.00,403.80,417.50,14308900,205.09
2009-06-09,406.00,408.35,397.10,405.00,7649200,198.95
2009-06-08,405.83,418.50,401.92,403.00,5596800,197.97
2009-06-05,409.00,417.50,403.30,412.00,8519600,202.39
2009-06-04,388.50,409.50,388.50,408.02,6755800,200.44
2009-06-03,392.20,409.50,392.20,397.50,10350200,195.27
2009-06-02,395.00,414.42,395.00,399.25,8197700,196.13
2009-06-01,435.00,435.00,390.00,401.90,17131000,197.43
2009-05-29,405.00,418.00,399.08,411.90,14847800,202.34
2009-05-28,389.00,403.35,382.50,397.00,35213900,195.02
2009-05-27,398.85,398.85,375.00,384.23,31364800,188.75
2009-05-26,408.50,415.00,378.75,382.88,27150200,188.08
2009-05-25,432.50,460.00,393.00,404.65,23715300,198.78
2009-05-22,426.23,432.90,421.95,428.58,9012200,210.53
2009-05-21,429.00,440.00,417.52,425.00,7731600,208.78
2009-05-20,456.95,456.95,420.30,430.10,22778300,211.28
2009-05-19,510.00,510.00,445.00,461.00,23911400,226.46
2009-05-18,475.00,518.00,440.00,501.60,123500,246.40
2009-05-15,387.45,405.45,382.50,399.98,8352400,196.48
2009-05-14,392.35,392.35,377.70,382.50,7635300,187.90
2009-05-13,394.00,411.00,390.50,395.00,5996100,194.04
2009-05-12,372.00,399.00,370.05,397.50,6493600,195.27
2009-05-11,385.00,391.38,372.50,374.50,5194100,183.97
2009-05-08,390.00,393.33,378.00,383.50,4956700,188.39
2009-05-07,378.75,393.45,378.75,390.00,8903400,191.58
2009-05-06,372.45,385.50,369.83,378.38,9565500,185.87
2009-05-05,397.00,397.00,369.27,371.95,8101400,182.72
2009-05-04,382.67,396.35,375.15,376.50,16647300,184.95
2009-05-01,377.00,377.00,377.00,377.00,000,185.20
2009-04-30,377.00,377.00,377.00,377.00,000,185.20
2009-04-29,377.50,379.00,357.00,377.00,13594200,185.20
2009-04-28,374.95,374.95,356.50,360.52,8870800,177.10
2009-04-27,370.00,378.20,365.10,371.27,6936300,182.38
2009-04-24,353.25,380.85,353.25,372.00,13921900,182.74
2009-04-23,362.50,362.50,344.10,353.60,11279400,173.70
2009-04-22,364.95,364.95,349.00,355.65,9424700,174.71
2009-04-21,335.00,368.50,335.00,358.25,11856800,175.99
2009-04-20,340.80,347.75,333.17,345.00,6195300,169.48
2009-04-17,337.50,346.00,334.10,342.00,11544400,168.00
2009-04-16,344.85,352.45,332.50,335.50,8985800,164.81
2009-04-15,330.00,344.00,326.10,341.30,8563500,167.66
2009-04-14,329.95,329.95,329.95,329.95,000,162.08
2009-04-13,334.50,339.75,326.25,329.95,5996400,162.08
2009-04-10,333.12,333.12,333.12,333.12,000,163.64
2009-04-09,334.00,345.00,330.00,333.12,6822100,163.64
2009-04-08,322.50,336.00,312.17,329.95,11910900,162.08
2009-04-07,331.77,331.77,331.77,331.77,000,162.98
2009-04-06,322.75,335.75,321.02,331.77,8150700,162.98
2009-04-03,318.33,318.33,318.33,318.33,000,156.37
2009-04-02,312.50,324.75,310.33,318.33,9125900,156.37
2009-04-01,313.20,313.20,297.00,307.62,15898400,151.12
2009-03-31,309.23,318.75,306.88,311.00,10583500,152.77
2009-03-30,291.33,309.20,291.33,305.45,6277000,150.05
2009-03-27,312.55,317.92,304.50,311.35,8226800,152.95
2009-03-26,296.00,312.50,291.83,310.25,13947800,152.41
2009-03-25,297.50,303.50,291.10,295.50,9503100,145.16
2009-03-24,299.98,310.85,297.85,299.50,9174900,147.13
2009-03-23,286.00,300.00,284.20,297.75,11403300,146.27
2009-03-20,285.00,286.50,276.50,286.02,7989400,140.51
2009-03-19,287.12,287.95,282.38,285.00,6612100,140.00
2009-03-18,287.38,289.35,278.50,284.50,18630500,139.76
2009-03-17,287.50,292.40,282.25,284.95,8452500,139.98
2009-03-16,281.00,288.40,279.75,285.50,12506700,140.25
2009-03-13,279.35,284.95,272.52,280.70,29439500,137.89
2009-03-12,311.85,311.85,270.55,272.25,29749700,133.74
2009-03-11,294.50,294.50,294.50,294.50,000,144.67
2009-03-10,294.50,294.50,294.50,294.50,000,144.67
2009-03-09,295.10,300.35,291.02,294.50,4340300,144.67
2009-03-06,291.50,302.75,285.02,300.50,6611100,147.62
2009-03-05,303.50,303.50,287.50,295.00,8657500,144.92
2009-03-04,302.00,303.50,294.55,300.95,6897600,147.84
2009-03-03,312.42,312.42,297.17,300.50,9854600,147.62
2009-03-02,316.35,316.35,306.00,307.65,7417700,151.13
2009-02-27,323.85,323.85,312.52,317.58,6527000,156.00
2009-02-26,321.00,330.00,315.67,324.60,7924300,159.46
2009-02-25,321.00,330.00,318.17,319.15,7011700,156.78
2009-02-24,315.50,321.00,313.50,317.85,3625800,156.14
2009-02-23,325.25,325.25,325.25,325.25,000,159.78
2009-02-20,315.50,325.73,315.50,325.25,3839200,159.78
2009-02-19,318.60,325.55,318.12,324.27,4616500,159.30
2009-02-18,314.00,325.85,313.25,320.75,5257000,157.56
2009-02-17,314.00,318.60,312.00,316.20,8845300,155.33
2009-02-16,325.88,325.88,314.05,319.00,6599900,156.70
2009-02-13,329.40,332.50,321.77,325.15,6660800,159.73
2009-02-12,335.00,337.25,322.50,323.30,5771200,158.82
2009-02-11,325.08,339.50,322.50,338.65,4499500,166.36
2009-02-10,331.40,333.50,324.05,332.00,5649400,163.09
2009-02-09,324.45,334.50,319.60,333.10,3681900,163.63
2009-02-06,317.50,324.70,316.05,324.08,4150300,159.20
2009-02-05,323.00,323.00,309.00,315.38,4536200,154.92
2009-02-04,316.52,320.00,313.10,318.67,5929500,156.55
2009-02-03,311.50,318.48,306.90,313.02,5294500,153.77
2009-02-02,314.85,314.85,303.52,307.50,6691700,151.06
2009-01-30,310.00,318.00,306.10,316.05,6482700,155.26
2009-01-29,332.50,332.50,310.15,311.60,12634900,153.07
2009-01-28,325.80,330.00,317.60,328.75,10515500,161.49
2009-01-27,307.83,324.95,307.25,323.42,9260600,158.88
2009-01-26,307.25,307.25,307.25,307.25,000,150.93
2009-01-23,307.50,312.50,301.62,307.25,6486300,150.93
2009-01-22,292.50,311.85,290.00,310.00,16329100,152.28
2009-01-21,276.67,304.35,276.67,288.45,10035100,141.70
2009-01-20,318.50,318.50,305.00,307.00,6064800,150.81
2009-01-19,317.00,326.90,315.00,322.62,4089800,158.49
2009-01-16,308.40,319.50,304.00,317.33,6329700,155.88
2009-01-15,307.50,307.50,292.00,303.45,8543900,149.07
2009-01-14,309.85,317.50,305.00,311.75,7588500,153.14
2009-01-13,310.02,314.50,296.92,304.00,9810800,149.34
2009-01-12,316.15,318.65,304.08,310.80,8222700,152.68
2009-01-09,323.00,327.00,303.83,319.00,14692000,156.70
2009-01-08,324.42,324.42,324.42,324.42,000,159.37
2009-01-07,332.95,334.45,306.00,324.42,15151400,159.37
2009-01-06,349.70,349.70,325.62,328.70,15812000,161.47
2009-01-05,355.12,357.00,338.62,342.70,10988800,168.35
2009-01-02,360.77,361.00,349.50,352.83,7764900,173.32
2009-01-01,357.50,362.50,354.15,358.38,3364900,176.05
2008-12-31,362.48,364.48,355.75,356.67,3876900,175.21
2008-12-30,359.00,367.00,352.50,358.12,4337100,175.92
2008-12-29,344.95,358.45,332.50,357.00,2893400,175.37
2008-12-26,349.95,349.95,339.20,345.90,3519400,169.92
2008-12-25,347.62,347.62,347.62,347.62,000,170.77
2008-12-24,354.50,358.50,340.08,347.62,11371700,170.77
2008-12-23,364.35,364.35,350.62,355.45,5521900,174.61
2008-12-22,365.45,366.50,356.10,361.00,4798700,177.34
2008-12-19,359.95,366.00,350.05,361.10,7374900,177.39
2008-12-18,361.40,361.40,349.08,355.10,11767800,174.44
2008-12-17,379.00,379.00,351.80,356.33,6781100,175.04
2008-12-16,372.42,374.95,362.12,372.50,5418700,182.99
2008-12-15,374.90,374.90,362.65,369.48,5030000,181.50
2008-12-12,367.50,367.50,355.02,362.70,9451600,178.17
2008-12-11,360.55,374.85,358.02,372.35,10037000,182.91
2008-12-10,355.50,370.00,353.50,368.83,11542900,181.18
2008-12-09,351.50,351.50,351.50,351.50,000,172.67
2008-12-08,344.40,358.45,339.00,351.50,8751100,172.67
2008-12-05,340.00,348.00,330.00,331.88,5962800,163.03
2008-12-04,334.50,345.00,327.05,343.95,8928000,168.96
2008-12-03,346.85,346.85,323.25,330.88,9923600,162.54
2008-12-02,320.00,337.50,311.00,336.30,9472500,165.20
2008-12-01,338.85,347.42,322.62,327.00,9133500,160.63
2008-11-28,317.50,338.90,315.00,335.00,15108700,164.56
2008-11-27,327.50,327.50,327.50,327.50,000,160.88
2008-11-26,318.50,329.35,312.05,327.50,8628200,160.88
2008-11-25,329.95,332.50,308.85,309.00,8759800,151.79
2008-11-24,307.50,323.90,298.52,318.12,9239000,156.27
2008-11-21,292.50,315.25,290.55,309.95,10245000,152.26
2008-11-20,298.65,299.85,288.25,296.02,9956800,145.42
2008-11-19,316.70,319.55,301.08,305.50,14202100,150.07
2008-11-18,315.62,330.00,307.80,313.50,10038300,154.00
2008-11-17,329.85,337.00,310.02,331.25,7463400,162.72
2008-11-14,320.00,336.85,317.10,326.00,12491300,160.14
2008-11-13,317.48,317.48,317.48,317.48,000,155.96
2008-11-12,325.00,337.05,305.05,317.48,9959300,155.96
2008-11-11,359.67,359.67,325.55,325.90,8646700,160.09
2008-11-10,330.50,362.40,330.00,360.00,5641200,176.85
2008-11-07,317.00,329.90,310.00,328.77,8909400,161.51
2008-11-06,339.00,339.00,309.40,318.85,11020200,156.63
2008-11-05,370.10,374.00,340.50,343.12,8975400,168.56
2008-11-04,356.17,365.50,331.27,365.48,10934000,179.54
2008-11-03,345.00,350.25,332.00,345.00,6978500,169.48
2008-10-31,319.33,333.50,298.55,333.40,20106600,163.78
2008-10-30,311.00,311.00,311.00,311.00,000,152.77
2008-10-29,327.95,327.95,288.23,311.00,18224500,152.77
2008-10-28,300.00,307.50,296.33,305.00,1267800,149.83
2008-10-27,274.70,294.92,241.50,292.50,15522400,143.69
2008-10-24,302.50,302.50,252.50,257.50,15134400,126.49
2008-10-23,324.85,324.85,303.95,310.50,11773900,152.53
2008-10-22,357.20,357.20,330.00,331.00,10156400,162.60
2008-10-21,358.33,371.00,336.00,362.67,8716200,178.16
2008-10-20,393.80,393.80,337.50,356.50,11957300,175.13
2008-10-17,377.50,384.00,333.33,339.00,10104700,166.53
2008-10-16,354.83,377.00,326.67,362.40,10813100,178.02
2008-10-15,379.35,379.35,347.60,362.95,11521300,178.29
2008-10-14,382.45,392.42,376.00,381.77,10847000,187.54
2008-10-13,374.23,378.95,346.05,369.00,8739400,181.27
2008-10-10,350.00,356.35,324.65,349.50,24047700,171.69
2008-10-09,367.50,367.50,367.50,367.50,000,180.53
2008-10-08,367.35,371.00,352.52,367.50,11743400,180.53
2008-10-07,380.00,384.00,366.58,373.55,10160100,183.50
2008-10-06,381.00,381.00,357.08,366.25,10757300,179.92
2008-10-03,399.85,399.85,371.55,380.75,8401700,187.04
2008-10-02,394.25,394.25,394.25,394.25,000,193.67
2008-10-01,409.50,409.50,376.12,394.25,5580300,193.67
2008-09-30,372.50,399.50,325.50,392.50,13858100,192.81
2008-09-29,388.50,388.50,354.60,377.40,13186300,185.39
2008-09-26,399.92,399.92,383.77,388.00,7470100,190.60
2008-09-25,400.25,412.50,389.08,397.52,14625900,195.28
2008-09-24,400.00,407.35,389.58,405.02,6278300,198.96
2008-09-23,400.00,401.20,390.05,395.52,7163700,194.30
2008-09-22,407.50,407.50,399.52,403.45,7119500,198.19
2008-09-19,397.50,409.85,388.33,405.05,25872000,198.98
2008-09-18,374.95,384.90,349.50,380.00,25015500,186.67
2008-09-17,389.70,389.70,375.62,384.00,7841700,188.64
2008-09-16,380.00,391.95,364.12,385.50,11946200,189.37
2008-09-15,382.50,385.95,370.00,382.50,8671300,187.90
2008-09-12,388.50,394.50,372.50,387.38,8606900,190.29
2008-09-11,404.50,405.00,387.08,388.00,12596300,190.60
2008-09-10,414.50,417.45,404.75,405.48,5414800,199.18
2008-09-09,412.50,419.85,405.50,418.50,4407100,205.58
2008-09-08,417.00,417.00,406.80,409.45,4602100,201.14
2008-09-05,412.35,412.35,399.08,401.62,6465200,197.29
2008-09-04,420.00,420.00,407.52,413.95,5907700,203.35
2008-09-03,417.52,417.52,417.52,417.52,000,205.10
2008-09-02,424.35,424.35,402.85,417.52,4067300,205.10
2008-09-01,418.50,418.50,405.12,408.00,3234200,200.42
2008-08-29,405.10,421.83,403.50,419.55,5610000,206.10
2008-08-28,410.50,411.45,398.17,402.45,7765800,197.70
2008-08-27,406.95,406.95,397.50,404.05,4461300,198.48
2008-08-26,395.62,406.45,395.62,405.08,3496900,198.99
2008-08-25,406.00,411.90,406.00,407.75,2700300,200.30
2008-08-22,403.85,408.20,395.85,404.05,2713300,198.48
2008-08-21,407.35,408.35,398.15,399.73,2126200,196.36
2008-08-20,398.00,409.50,396.42,409.50,5127600,201.16
2008-08-19,407.45,407.45,391.05,396.10,5226700,194.58
2008-08-18,414.40,414.40,400.45,400.70,3609600,196.84
2008-08-15,408.50,408.50,408.50,408.50,000,200.67
2008-08-14,410.08,417.20,405.25,408.50,9681500,200.67
2008-08-13,409.98,414.05,406.05,413.50,6673900,203.13
2008-08-12,429.00,429.00,409.20,411.95,11164600,202.37
2008-08-11,432.00,432.00,421.05,422.73,7875200,207.66
2008-08-08,432.48,432.48,416.05,420.15,7394800,206.39
2008-08-07,433.50,433.50,418.30,427.42,16539300,209.97
2008-08-06,425.00,443.45,424.05,434.50,21910200,213.44
2008-08-05,387.50,422.58,387.50,422.58,10183100,207.58
2008-08-04,407.45,412.35,402.58,409.05,7259100,200.94
